,price,bed,bath,feet,address,new_flag,link,company,original_str
21,760000,2,2,1487,"6807 60th Rd,Flushing, NY 11378",True,https://www.trulia.com/p/ny/flushing/6807-60th-rd-flushing-ny-11378--2010098075,CAPRI JET REALTY CORP,"NEW - 2 DAYS AGO
$760,000
2bd
2ba
1,487 sqft
6807 60th Rd,
Flushing, NY 11378
LISTING BY: CAPRI JET REALTY CORP"
22,935000,1,1,750,"245 E 93rd St #2F,New York, NY 10128",True,https://www.trulia.com/p/ny/new-york/245-e-93rd-st-2f-new-york-ny-10128--2088915398,R NEW YORK,"NEW
OPEN FRI, 12-1:30PM
$935,000
1bd
1ba
750 sqft
245 E 93rd St #2F,
New York, NY 10128
LISTING BY: R NEW YORK"
23,1150000,1,2,1066,"40 Broad St #28B,New York, NY 10004",True,https://www.trulia.com/p/ny/new-york/40-broad-st-28b-new-york-ny-10004--2008552168,CORCORAN,"NEW
OPEN SUN, 2-3:30PM
$1,150,000
1bd
2ba
1,066 sqft
40 Broad St #28B,
New York, NY 10004
LISTING BY: CORCORAN"
24,3450000,2,3,2625,"630 Park Ave #10A,New York, NY 10065",True,https://www.trulia.com/p/ny/new-york/630-park-ave-10a-new-york-ny-10065--2198393884,DOUGLAS ELLIMAN,"NEW - 2 DAYS AGO
$3,450,000
2bd
3ba
2,625 sqft
630 Park Ave #10A,
New York, NY 10065
LISTING BY: DOUGLAS ELLIMAN"
25,1425000,1,1,,"2 5th Ave #3K,New York, NY 10011",True,https://www.trulia.com/p/ny/new-york/2-5th-ave-3k-new-york-ny-10011--2346015281,COMPASS,"NEW - 2 DAYS AGO
$1,425,000
1bd
1ba
2 5th Ave #3K,
New York, NY 10011
LISTING BY: COMPASS"
26,799000,4,1,,"4518 Richardson Ave #WW,Bronx, NY 10470",True,https://www.trulia.com/p/ny/bronx/4518-richardson-ave-ww-bronx-ny-10470--2624963761,WW REALTY GROUP,"NEW - 2 DAYS AGO
$799,000
4bd
1ba
4518 Richardson Ave #WW,
Bronx, NY 10470
LISTING BY: WW REALTY GROUP"
27,699000,7,3,,"1364 Teller Ave #WW,Bronx, NY 10456",True,https://www.trulia.com/p/ny/bronx/1364-teller-ave-ww-bronx-ny-10456--2624963760,WW REALTY GROUP,"NEW - 2 DAYS AGO
$699,000
7bd
3ba
1364 Teller Ave #WW,
Bronx, NY 10456
LISTING BY: WW REALTY GROUP"
28,355000,1,1,,"4489 Broadway #5B,New York, NY 10040",True,https://www.trulia.com/p/ny/new-york/4489-broadway-5b-new-york-ny-10040--2346034591,LL REAL ESTATE SERVICES,"NEW - 2 DAYS AGO
$355,000
1bd
1ba
4489 Broadway #5B,
New York, NY 10040
LISTING BY: LL REAL ESTATE SERVICES"
29,345000,0,1,404,"1437 Hancock St #1A,Brooklyn, NY 11237",True,https://www.trulia.com/p/ny/brooklyn/1437-hancock-st-1a-brooklyn-ny-11237--2617142990,DOUGLAS ELLIMAN,"NEW
OPEN SUN, 11:30-1PM
$345,000
Studio
1ba
404 sqft
1437 Hancock St #1A,
Brooklyn, NY 11237
LISTING BY: DOUGLAS ELLIMAN"
30,707000,1,1,745,"1437 Hancock St #2A,Brooklyn, NY 11237",True,https://www.trulia.com/p/ny/brooklyn/1437-hancock-st-2a-brooklyn-ny-11237--2617145505,DOUGLAS ELLIMAN,"NEW
OPEN SUN, 11:30-1PM
$707,000
1bd
1ba
745 sqft
1437 Hancock St #2A,
Brooklyn, NY 11237
LISTING BY: DOUGLAS ELLIMAN"
31,675000,1,1,704,"1437 Hancock St #3B,Brooklyn, NY 11237",True,https://www.trulia.com/p/ny/brooklyn/1437-hancock-st-3b-brooklyn-ny-11237--2617114351,DOUGLAS ELLIMAN,"NEW
OPEN SUN, 11:30-1PM
$675,000
1bd
1ba
704 sqft
1437 Hancock St #3B,
Brooklyn, NY 11237
LISTING BY: DOUGLAS ELLIMAN"
32,525000,2,1,875,"33-65 14th St #7A,Astoria, NY 11106",True,https://www.trulia.com/p/ny/astoria/33-65-14th-st-7a-astoria-ny-11106--2624958546,COMPASS,"NEW
OPEN SAT, 1-2:30PM
$525,000
2bd
1ba
875 sqft
33-65 14th St #7A,
Astoria, NY 11106
LISTING BY: COMPASS"
33,858000,1,1,660,"308 E 38th St #10C,New York, NY 10016",True,https://www.trulia.com/p/ny/new-york/308-e-38th-st-10c-new-york-ny-10016--2239807481,B SQUARE REALTY,"NEW - 2 DAYS AGO
$858,000
1bd
1ba
660 sqft
308 E 38th St #10C,
New York, NY 10016
LISTING BY: B SQUARE REALTY"
34,225000,1,1,,"212-04 75th Avenue UNIT 3M,Oakland Gardens, NY 11364",True,https://www.trulia.com/p/ny/oakland-gardens/212-04-75th-ave-3m-oakland-gardens-ny-11364--2460381677,S H V REAL ESTATE CORP,"NEW - 2 DAYS AGO
3D VIEW
$225,000
1bd
1ba
212-04 75th Avenue UNIT 3M,
Oakland Gardens, NY 11364
LISTING BY: S H V REAL ESTATE CORP"
35,1799999,8,3,3300,"1792 Broadway,Brooklyn, NY 11207",True,https://www.trulia.com/p/ny/brooklyn/1792-broadway-brooklyn-ny-11207--2009604830,5 BORO REALTY CORP,"NEW - 2 DAYS AGO
$1,799,999
8bd
3ba
3,300 sqft
1792 Broadway,
Brooklyn, NY 11207
LISTING BY: 5 BORO REALTY CORP"
36,699000,3,2,840,"8 Matthews Pl,Brooklyn, NY 11236",True,https://www.trulia.com/p/ny/brooklyn/8-matthews-pl-brooklyn-ny-11236--2009880407,BROOKLYN REAL PROPERTY INC,"NEW - 2 DAYS AGO
$699,000
3bd
2ba
840 sqft
8 Matthews Pl,
Brooklyn, NY 11236
LISTING BY: BROOKLYN REAL PROPERTY INC"
37,800000,1,1,704,"215 W 95th St #15D,New York, NY 10025",True,https://www.trulia.com/p/ny/new-york/215-w-95th-st-15d-new-york-ny-10025--2088875971,DOUGLAS ELLIMAN,"NEW
OPEN SUN, 12-1:30PM
$800,000
1bd
1ba
704 sqft
215 W 95th St #15D,
New York, NY 10025
LISTING BY: DOUGLAS ELLIMAN"
38,2595000,3,2,1613,"215 W 88th St #10H,New York, NY 10024",True,https://www.trulia.com/p/ny/new-york/215-w-88th-st-10h-new-york-ny-10024--2088871805,CORCORAN,"NEW
OPEN FRI, 2:30-4:30PM
$2,595,000
3bd
2ba
1,613 sqft
215 W 88th St #10H,
New York, NY 10024
LISTING BY: CORCORAN"
39,2225000,1,2,1126,"166 Perry St #4A,New York, NY 10014",True,https://www.trulia.com/p/ny/new-york/166-perry-st-4a-new-york-ny-10014--2008614935,COMPASS,"NEW - 2 DAYS AGO
$2,225,000
1bd
2ba
1,126 sqft
166 Perry St #4A,
New York, NY 10014
LISTING BY: COMPASS"
0,995000,1,1,1000,"480 Park Ave #8J,New York, NY 10022",True,https://www.trulia.com/p/ny/new-york/480-park-ave-8j-new-york-ny-10022--2478874437,DOUGLAS ELLIMAN,"NEW - 2 DAYS AGO
$995,000
1bd
1ba
1,000 sqft
480 Park Ave #8J,
New York, NY 10022
LISTING BY: DOUGLAS ELLIMAN"
1,1675000,3,2,1100,"343 E 30th St #2L,New york, NY 10016",True,https://www.trulia.com/p/ny/new-york/343-e-30th-st-2l-new-york-ny-10016--2204966962,R NEW YORK,"NEW
OPEN SUN, 10-11:30AM
$1,675,000
3bd
2ba
1,100 sqft
343 E 30th St #2L,
New york, NY 10016
LISTING BY: R NEW YORK"
2,735000,3,2,838,"1170 Ocean Pkwy #E,Brooklyn, NY 11230",True,https://www.trulia.com/p/ny/brooklyn/1170-ocean-pkwy-e-brooklyn-ny-11230--2362003742,REMAX ELITE,"NEW - 2 DAYS AGO
$735,000
3bd
2ba
838 sqft
1170 Ocean Pkwy #E,
Brooklyn, NY 11230
LISTING BY: REMAX ELITE"
3,340000,1,1,650,"295 Bennett Ave #6B,New York, NY 10040",True,https://www.trulia.com/p/ny/new-york/295-bennett-ave-6b-new-york-ny-10040--2346034592,LL REAL ESTATE SERVICES,"NEW - 2 DAYS AGO
$340,000
1bd
1ba
650 sqft
295 Bennett Ave #6B,
New York, NY 10040
LISTING BY: LL REAL ESTATE SERVICES"
4,875000,5,4,,"95-11 95th Street,Ozone Park, NY 11416",True,https://www.trulia.com/p/ny/ozone-park/95-11-95th-st-ozone-park-ny-11416--2397689134,BEST FAMILY REALTY,"NEW - 2 DAYS AGO
$875,000
5bd
4ba
95-11 95th Street,
Ozone Park, NY 11416
LISTING BY: BEST FAMILY REALTY"
5,797000,,,,"106 Winham Ave,Staten Island, NY 10306",True,https://www.trulia.com/home/106-Winham-Ave-Staten-Island-NY-10306-32334905,UNITED NATIONAL REALTY,"NEW - 2 DAYS AGO
$797,000
106 Winham Ave,
Staten Island, NY 10306
LISTING BY: UNITED NATIONAL REALTY"
6,899000,4,2,2376,"903 Forest Ave,Staten Island, NY 10310",True,https://www.trulia.com/p/ny/staten-island/903-forest-ave-staten-island-ny-10310--2008820975,SKYCITY PROPERTIES,"NEW - 2 DAYS AGO
$899,000
4bd
2ba
2,376 sqft
903 Forest Ave,
Staten Island, NY 10310
LISTING BY: SKYCITY PROPERTIES"
7,414900,2,2,953,"18 Eleanor Pl,Staten Island, NY 10303",True,https://www.trulia.com/p/ny/staten-island/18-eleanor-pl-staten-island-ny-10303--2008738726,WONICA REALTORS & APPRAISERS,"NEW - 2 DAYS AGO
$414,900
2bd
2ba
953 sqft
18 Eleanor Pl,
Staten Island, NY 10303
LISTING BY: WONICA REALTORS & APPRAISERS"
8,499999,2,1,1056,"634 Drumgoole Rd E,Staten Island, NY 10312",True,https://www.trulia.com/p/ny/staten-island/634-drumgoole-rd-e-staten-island-ny-10312--2088921212,HAND IN HAND REAL ESTATE,"NEW - 2 DAYS AGO
$499,999
2bd
1ba
1,056 sqft
634 Drumgoole Rd E,
Staten Island, NY 10312
LISTING BY: HAND IN HAND REAL ESTATE"
9,1300000,3,3,1208,"41 Delaware St,Staten Island, NY 10304",True,https://www.trulia.com/p/ny/staten-island/41-delaware-st-staten-island-ny-10304--2159062496,BETTER HOMES AND GARDENS REAL ESTATE SAFARI REALTY,"NEW - 2 DAYS AGO
$1,300,000
3bd
3ba
1,208 sqft
41 Delaware St,
Staten Island, NY 10304
LISTING BY: BETTER HOMES AND GARDENS REAL ESTATE SAFARI REALTY"
10,610000,3,2,1080,"22 Derby Ct,Staten Island, NY 10302",True,https://www.trulia.com/p/ny/staten-island/22-derby-ct-staten-island-ny-10302--2008734055,"TOM CRIMMINS REALTY, LTD.","NEW - 2 DAYS AGO
$610,000
3bd
2ba
1,080 sqft
22 Derby Ct,
Staten Island, NY 10302
LISTING BY: TOM CRIMMINS REALTY, LTD."
11,170000,1,1,795,"2 Fordham Hill Oval UNIT 17h,Bronx, NY 10468",True,https://www.trulia.com/p/ny/bronx/2-fordham-hill-oval-17h-bronx-ny-10468--2308955264,"CHARLES RUTENBERG REALTY, INC.","NEW - 2 DAYS AGO
$170,000
1bd
1ba
795 sqft
2 Fordham Hill Oval UNIT 17h,
Bronx, NY 10468
LISTING BY: CHARLES RUTENBERG REALTY, INC."
12,829000,9,7,4505,"866 E 156th St,Bronx, NY 10455",True,https://www.trulia.com/p/ny/bronx/866-e-156th-st-bronx-ny-10455--1037326418,BUDGET REAL ESTATE NYC INC,"NEW - 2 DAYS AGO
$829,000
9bd
7ba
4,505 sqft
866 E 156th St,
Bronx, NY 10455
LISTING BY: BUDGET REAL ESTATE NYC INC"
13,1850000,2,2,,"45 Sutton Pl S #16K,New York, NY 10022",True,https://www.trulia.com/p/ny/new-york/45-sutton-pl-s-16k-new-york-ny-10022--2332040287,DOUGLAS ELLIMAN,"NEW - 2 DAYS AGO
$1,850,000
2bd
2ba
45 Sutton Pl S #16K,
New York, NY 10022
LISTING BY: DOUGLAS ELLIMAN"
14,2150000,0,1,,"15 W 72nd St #21J,New York, NY 10023",True,https://www.trulia.com/p/ny/new-york/15-w-72nd-st-21j-new-york-ny-10023--2226704358,CORCORAN,"NEW - 2 DAYS AGO
$2,150,000
Studio
1ba
15 W 72nd St #21J,
New York, NY 10023
LISTING BY: CORCORAN"
15,5995000,0,9,10300,"7210 13th Ave,Brooklyn, NY 11228",True,https://www.trulia.com/p/ny/brooklyn/7210-13th-ave-brooklyn-ny-11228--2009812797,ELEGRAN ; FORBES GLOBAL PROPERTIES,"NEW - 2 DAYS AGO
$5,995,000
Studio
9ba
10,300 sqft
7210 13th Ave,
Brooklyn, NY 11228
LISTING BY: ELEGRAN ; FORBES GLOBAL PROPERTIES"
16,155000,2,2,989,"10-40 Neilson Street UNIT 6N,Far Rockaway, NY 11691",True,https://www.trulia.com/p/ny/far-rockaway/1040-neilson-st-6n-far-rockaway-ny-11691--2183050497,ERA/TOP SERVICE REALTY INC,"NEW - 2 DAYS AGO
3D VIEW
$155,000
2bd
2ba
989 sqft
10-40 Neilson Street UNIT 6N,
Far Rockaway, NY 11691
LISTING BY: ERA/TOP SERVICE REALTY INC"
17,1799000,6,4,,"517 80th St,Brooklyn, NY 11209",True,https://www.trulia.com/p/ny/brooklyn/517-80th-st-brooklyn-ny-11209--308040,"DORIC BROKERAGE, INC.","NEW - 2 DAYS AGO
$1,799,000
6bd
4ba
517 80th St,
Brooklyn, NY 11209
LISTING BY: DORIC BROKERAGE, INC."
18,650000,1,2,900,"7 E 35th St #8A,New York, NY 10016",True,https://www.trulia.com/p/ny/new-york/7-e-35th-st-8a-new-york-ny-10016--2478458154,KELLER WILLIAMS NYC,"NEW
OPEN SUN, 11:30-12:30PM
$650,000
1bd
2ba
900 sqft
7 E 35th St #8A,
New York, NY 10016
LISTING BY: KELLER WILLIAMS NYC"
19,995000,1,1,750,"130 E 18th St #4E,New York, NY 10003",True,https://www.trulia.com/p/ny/new-york/130-e-18th-st-4e-new-york-ny-10003--2478483629,CORCORAN,"NEW - 2 DAYS AGO
$995,000
1bd
1ba
750 sqft
130 E 18th St #4E,
New York, NY 10003
LISTING BY: CORCORAN"
20,379900,2,1,800,"52-24 65th Pl #5M,Maspeth, NY 11378",True,https://www.trulia.com/p/ny/maspeth/52-24-65th-pl-5m-maspeth-ny-11378--2398208172,"LANDMARK INTERNATIONAL REAL ESTATE, LLC","NEW - 2 DAYS AGO
$379,900
2bd
1ba
800 sqft
52-24 65th Pl #5M,
Maspeth, NY 11378
LISTING BY: LANDMARK INTERNATIONAL REAL ESTATE, LLC"
21,850000,4,2,2052,"7819 90th Ave,Jamaica, NY 11421",True,https://www.trulia.com/p/ny/jamaica/7819-90th-ave-jamaica-ny-11421--2205108268,KELLER WILLIAMS REALTY LANDMARK,"NEW - 2 DAYS AGO
$850,000
4bd
2ba
2,052 sqft
7819 90th Ave,
Jamaica, NY 11421
LISTING BY: KELLER WILLIAMS REALTY LANDMARK"
22,25950000,3,5,4019,"432 Park Ave #62B,New York, NY 10022",True,https://www.trulia.com/p/ny/new-york/432-park-ave-62b-new-york-ny-10022--2183149575,COMPASS,"NEW - 2 DAYS AGO
$25,950,000
3bd
5ba
4,019 sqft
432 Park Ave #62B,
New York, NY 10022
LISTING BY: COMPASS"
23,485000,1,1,803,"4455 Douglas Ave #15M,Bronx, NY 10471",True,https://www.trulia.com/p/ny/bronx/4455-douglas-ave-15m-bronx-ny-10471--2189798599,KELLER WILLIAMS NYC,"NEW
OPEN WED, 4-6PM
$485,000
1bd
1ba
803 sqft
4455 Douglas Ave #15M,
Bronx, NY 10471
LISTING BY: KELLER WILLIAMS NYC"
24,7350000,5,4,,"130 E 67th St #4/5C,New York, NY 10065",True,https://www.trulia.com/p/ny/new-york/130-e-67th-st-4-5c-new-york-ny-10065--2554901484,COMPASS,"NEW - 2 DAYS AGO
$7,350,000
5bd
4ba
130 E 67th St #4/5C,
New York, NY 10065
LISTING BY: COMPASS"
25,1775000,3,2,1148,"89 S 4th St #3,Brooklyn, NY 11249",True,https://www.trulia.com/p/ny/brooklyn/89-s-4th-st-3-brooklyn-ny-11249--2624956096,DOUGLAS ELLIMAN,"NEW
OPEN SUN, 2:30-3:30PM
$1,775,000
3bd
2ba
1,148 sqft
89 S 4th St #3,
Brooklyn, NY 11249
LISTING BY: DOUGLAS ELLIMAN"
26,718888,2,2,,"5-26 115th St #D,College Pt, NY 11356",True,https://www.trulia.com/p/ny/college-pt/5-26-115th-st-d-college-pt-ny-11356--2496924128,WINZONE REALTY INC,"NEW - 2 DAYS AGO
$718,888
2bd
2ba
5-26 115th St #D,
College Pt, NY 11356
LISTING BY: WINZONE REALTY INC"
27,799999,5,2,1892,"3531 Paulding Avenue,Bronx, NY 10469",True,https://www.trulia.com/p/ny/bronx/3531-paulding-ave-bronx-ny-10469--2008963710,MOTIVATED ACCESS REALTY CORP.,"NEW - 2 DAYS AGO
$799,999
5bd
2ba
1,892 sqft
3531 Paulding Avenue,
Bronx, NY 10469
LISTING BY: MOTIVATED ACCESS REALTY CORP."
28,1200000,0,3,1942,"170 Hull St,Brooklyn, NY 11233",True,https://www.trulia.com/p/ny/brooklyn/170-hull-st-brooklyn-ny-11233--2009847579,EXP REALTY BKNY,"NEW - 2 DAYS AGO
$1,200,000
Studio
3ba
1,942 sqft
170 Hull St,
Brooklyn, NY 11233
LISTING BY: EXP REALTY BKNY"
29,850000,2,2,,"135 E 83rd St #2E,New York, NY 10028",True,https://www.trulia.com/p/ny/new-york/135-e-83rd-st-2e-new-york-ny-10028--2177992508,COMPASS,"NEW
OPEN FRI, 3-4PM
$850,000
2bd
2ba
135 E 83rd St #2E,
New York, NY 10028
LISTING BY: COMPASS"
30,1420000,2,2,1060,"429 Kent Ave #309,Brooklyn, NY 11249",True,https://www.trulia.com/p/ny/brooklyn/429-kent-ave-309-brooklyn-ny-11249--2009908748,I&A REALTY GROUP LLC,"NEW
OPEN SUN, 12-2PM
$1,420,000
2bd
2ba
1,060 sqft
429 Kent Ave #309,
Brooklyn, NY 11249
LISTING BY: I&A REALTY GROUP LLC"
31,468900,0,1,605,"7 Park Ave #12G,New York, NY 10016",True,https://www.trulia.com/p/ny/new-york/7-park-ave-12g-new-york-ny-10016--2334482574,SERHANT.,"NEW
OPEN SAT, 1-2PM
$468,900
Studio
1ba
605 sqft
7 Park Ave #12G,
New York, NY 10016
LISTING BY: SERHANT."
32,1280000,5,4,,"457 Beach 145,Rockaway Park, NY 11694",True,https://www.trulia.com/p/ny/rockaway-park/145-457th-bch-rockaway-park-ny-11694--2624982292,EXIT REALTY TOP PROPERTIES,"NEW - 2 DAYS AGO
$1,280,000
5bd
4ba
457 Beach 145,
Rockaway Park, NY 11694
LISTING BY: EXIT REALTY TOP PROPERTIES"
33,888000,3,2,,"166-14 Jewel Avenue,Flushing, NY 11365",True,https://www.trulia.com/p/ny/flushing/16614-jewel-ave-flushing-ny-11365--2009996961,WELHOME REALTY INC,"NEW
OPEN SAT, 1-2:30PM
$888,000
3bd
2ba
166-14 Jewel Avenue,
Flushing, NY 11365
LISTING BY: WELHOME REALTY INC"
34,889999,3,2,838,"2054 Kimball St,Brooklyn, NY 11234",True,https://www.trulia.com/p/ny/brooklyn/2054-kimball-st-brooklyn-ny-11234--2009857693,REMAX ELITE,"NEW - 2 DAYS AGO
$889,999
3bd
2ba
838 sqft
2054 Kimball St,
Brooklyn, NY 11234
LISTING BY: REMAX ELITE"
35,560000,3,1,1036,"2326 Knapp St,Brooklyn, NY 11229",True,https://www.trulia.com/p/ny/brooklyn/2326-knapp-st-brooklyn-ny-11229--2009820222,EXP REALTY NYC,"NEW
$560,000
3bd
1ba
1,036 sqft
2326 Knapp St,
Brooklyn, NY 11229
LISTING BY: EXP REALTY NYC"
36,290000,1,1,,"745 E 31st St #4A,Brooklyn, NY 11210",True,https://www.trulia.com/p/ny/brooklyn/745-e-31st-st-4a-brooklyn-ny-11210--2478697538,CENTURY 21 AMIABLE REALTY GROUP II INC,"NEW
OPEN SUN, 1-2:30PM
$290,000
1bd
1ba
745 E 31st St #4A,
Brooklyn, NY 11210
LISTING BY: CENTURY 21 AMIABLE REALTY GROUP II INC"
37,895000,2,2,1010,"88 Marion St #4B,Brooklyn, NY 11233",True,https://www.trulia.com/p/ny/brooklyn/88-marion-st-4b-brooklyn-ny-11233--2624952668,CORCORAN,"NEW
OPEN SUN, 11-12:30PM
$895,000
2bd
2ba
1,010 sqft
88 Marion St #4B,
Brooklyn, NY 11233
LISTING BY: CORCORAN"
38,788000,3,2,1850,"69-10 Yellowstone Boulevard UNIT 620621,Forest Hills, NY 11375",True,https://www.trulia.com/p/ny/forest-hills/69-10-yellowstone-blvd-620621-forest-hills-ny-11375--2582070312,NY METRO REALTY GROUP LTD,"NEW
OPEN SUN, 1-3PM
$788,000
3bd
2ba
1,850 sqft
69-10 Yellowstone Boulevard UNIT 620621,
Forest Hills, NY 11375
LISTING BY: NY METRO REALTY GROUP LTD"
39,999000,6,5,875,"281 Ashford St,Brooklyn, NY 11207",True,https://www.trulia.com/p/ny/brooklyn/281-ashford-st-brooklyn-ny-11207--239498,KEYSTONE REALTY USA CORP,"NEW
OPEN SUN, 2-4PM
$999,000
6bd
5ba
875 sqft
281 Ashford St,
Brooklyn, NY 11207
LISTING BY: KEYSTONE REALTY USA CORP"
0,799000,5,3,1600,"292 E 40th St,Brooklyn, NY 11203",True,https://www.trulia.com/p/ny/brooklyn/292-e-40th-st-brooklyn-ny-11203--2088978747,REAVIS,"NEW
$799,000
5bd
3ba
1,600 sqft
292 E 40th St,
Brooklyn, NY 11203
LISTING BY: REAVIS"
1,950000,2,2,,"188 E 75th St #4CD,New York, NY 10021",True,https://www.trulia.com/p/ny/new-york/188-e-75th-st-4cd-new-york-ny-10021--2478481497,COMPASS,"NEW
OPEN SUN, 1:30-2:30PM
$950,000
2bd
2ba
188 E 75th St #4CD,
New York, NY 10021
LISTING BY: COMPASS"
2,565000,1,1,,"61 W 62nd St #5K,New York, NY 10023",True,https://www.trulia.com/p/ny/new-york/61-w-62nd-st-5k-new-york-ny-10023--2319729912,COMPASS,"NEW - 2 DAYS AGO
$565,000
1bd
1ba
61 W 62nd St #5K,
New York, NY 10023
LISTING BY: COMPASS"
3,6350000,3,3,1860,"15 E 30th St #51D,New York, NY 10016",True,https://www.trulia.com/p/ny/new-york/15-e-30th-st-51d-new-york-ny-10016--2544497263,DOUGLAS ELLIMAN,"NEW
OPEN SAT, 11-3PM
$6,350,000
3bd
3ba
1,860 sqft
15 E 30th St #51D,
New York, NY 10016
LISTING BY: DOUGLAS ELLIMAN"
4,850000,2,1,,"500 E 83rd St #1L,New York, NY 10028",True,https://www.trulia.com/p/ny/new-york/500-e-83rd-st-1l-new-york-ny-10028--2333062769,OFFICIAL,"NEW
OPEN SUN, 12-2PM
$850,000
2bd
1ba
500 E 83rd St #1L,
New York, NY 10028
LISTING BY: OFFICIAL"
5,2300000,9,3,3800,"263 Hancock St,Brooklyn, NY 11216",True,https://www.trulia.com/p/ny/brooklyn/263-hancock-st-brooklyn-ny-11216--193211,REAL BROKER LLC,"NEW
OPEN SAT, 11-1PM
$2,300,000
9bd
3ba
3,800 sqft
263 Hancock St,
Brooklyn, NY 11216
LISTING BY: REAL BROKER LLC"
6,595000,1,1,650,"1020 66th St #B4,Brooklyn, NY 11219",True,https://www.trulia.com/p/ny/brooklyn/1020-66th-st-b4-brooklyn-ny-11219--2009733520,"TOM CRIMMINS REALTY, LTD.","NEW - 2 DAYS AGO
$595,000
1bd
1ba
650 sqft
1020 66th St #B4,
Brooklyn, NY 11219
LISTING BY: TOM CRIMMINS REALTY, LTD."
7,775000,3,4,1880,"23 Raymond Pl,Staten Island, NY 10310",True,https://www.trulia.com/p/ny/staten-island/23-raymond-pl-staten-island-ny-10310--2008816561,"NEUHAUS REALTY, INC.","NEW - 2 DAYS AGO
$775,000
3bd
4ba
1,880 sqft
23 Raymond Pl,
Staten Island, NY 10310
LISTING BY: NEUHAUS REALTY, INC."
8,1150000,5,4,3237,"35 Bocce Ct,Staten Island, NY 10307",True,https://www.trulia.com/p/ny/staten-island/35-bocce-ct-staten-island-ny-10307--2008791238,"CHRIS HOMES & LANDS, INC.","NEW - 2 DAYS AGO
$1,150,000
5bd
4ba
3,237 sqft
35 Bocce Ct,
Staten Island, NY 10307
LISTING BY: CHRIS HOMES & LANDS, INC."
9,824999,4,3,2142,"31 Willow Ln,Staten Island, NY 10306",True,https://www.trulia.com/p/ny/staten-island/31-willow-ln-staten-island-ny-10306--825564,JADESTONE DEVELOPMENT REALTY LLC,"NEW - 2 DAYS AGO
$824,999
4bd
3ba
2,142 sqft
31 Willow Ln,
Staten Island, NY 10306
LISTING BY: JADESTONE DEVELOPMENT REALTY LLC"
10,799000,4,3,1944,"64 Saint Johns Ave,Staten Island, NY 10305",True,https://www.trulia.com/p/ny/staten-island/64-saint-johns-ave-staten-island-ny-10305--2008766493,"ROBERT DEFALCO REALTY, INC.","NEW - 2 DAYS AGO
$799,000
4bd
3ba
1,944 sqft
64 Saint Johns Ave,
Staten Island, NY 10305
LISTING BY: ROBERT DEFALCO REALTY, INC."
11,1350000,6,3,2845,"237 Hylan Blvd,Staten Island, NY 10305",True,https://www.trulia.com/p/ny/staten-island/237-hylan-blvd-staten-island-ny-10305--796136,COLDWELL BANKER ADVANTAGE,"NEW
COMING SOON
$1,350,000
6bd
3ba
2,845 sqft
237 Hylan Blvd,
Staten Island, NY 10305
LISTING BY: COLDWELL BANKER ADVANTAGE"
12,690000,3,2,892,"7504 Bay Pkwy,Brooklyn, NY 11214",True,https://www.trulia.com/p/ny/brooklyn/7504-bay-pkwy-brooklyn-ny-11214--1008206429,TOP CITY REALTY CORP,"NEW - 2 DAYS AGO
NEW CONSTRUCTION
$690,000
3bd
2ba
892 sqft
7504 Bay Pkwy,
Brooklyn, NY 11214
LISTING BY: TOP CITY REALTY CORP"
13,1599000,12,6,4738,"100 Jackson Street UNIT 6,Brooklyn, NY 11211",True,https://www.trulia.com/p/ny/brooklyn/100-jackson-st-6-brooklyn-ny-11211--2009649135,CAPRI JET REALTY CORP,"NEW - 2 DAYS AGO
$1,599,000
12bd
6ba
4,738 sqft
100 Jackson Street UNIT 6,
Brooklyn, NY 11211
LISTING BY: CAPRI JET REALTY CORP"
14,750000,5,3,1872,"2317 Bronxwood Avenue,Bronx, NY 10469",True,https://www.trulia.com/p/ny/bronx/2317-bronxwood-ave-bronx-ny-10469--2008956625,NGUYEN'S REALTY CORP.,"NEW - 2 DAYS AGO
$750,000
5bd
3ba
1,872 sqft
2317 Bronxwood Avenue,
Bronx, NY 10469
LISTING BY: NGUYEN'S REALTY CORP."
15,2395000,0,,20,"510 Ralph Ave,Brooklyn, NY 11233",False,https://www.trulia.com/p/ny/brooklyn/510-ralph-ave-brooklyn-ny-11233--1037988682,INTELLA PROPERTIES CORP,"$2,395,000
Studio
20 sqft
510 Ralph Ave,
Brooklyn, NY 11233
LISTING BY: INTELLA PROPERTIES CORP"
16,1249000,,,,"462 Lisk Ave,Staten Island, NY 10303",False,https://www.trulia.com/home/462-Lisk-Ave-Staten-Island-NY-10303-2059251802,RE/MAX REAL ESTATE PROFESSIONA,"0.6 ACRES
© Google
$1,249,000
462 Lisk Ave,
Staten Island, NY 10303
LISTING BY: RE/MAX REAL ESTATE PROFESSIONA"
17,235000,1,1,558,"1534 E 98th St #100A,Brooklyn, NY 11236",False,https://www.trulia.com/p/ny/brooklyn/1534-e-98th-st-100a-brooklyn-ny-11236--2089035413,REMAX EDGE,"$235,000
1bd
1ba
558 sqft
1534 E 98th St #100A,
Brooklyn, NY 11236
LISTING BY: REMAX EDGE"
